"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Mazda",7MMVABBL5TN629346,2026,Mazda,CX-50,"2.5 S Preferred AWD",,M26961,2026-09-21,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-preferred-awd-awd-suv-7mmvabbl5tn629346/
"Lou Fusz Mazda",3MVDMBBL9TM237997,2026,Mazda,CX-30,"2.5 S Select Sport AWD",,,2026-09-25,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-30-2-5-s-select-sport-awd-awd-suv-3mvdmbbl9tm237997/
"Lou Fusz Mazda",7MMVABXL0TN629747,2026,Mazda,CX-50,"2.5 S Meridian Edition AWD",,M26967,2026-09-22,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-2-5-s-meridian-edition-awd-awd-suv-7mmvabxl0tn629747/
"Lou Fusz Mazda",3MVDMBCL8TM238234,2026,Mazda,CX-30,"2.5 S Preferred AWD",,,2026-09-25,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-30-2-5-s-preferred-awd-awd-suv-3mvdmbcl8tm238234/
"Lou Fusz Mazda",JM1BPAKLXT1907757,2026,Mazda,"Mazda3 Hatchback","2.5 S Select Sport",,M26963,2026-09-08,https://www.mazda.fusz.com/inventory/new-2026-mazda-mazda3-hatchback-2-5-s-select-sport-fwd-hatchback-jm1bpaklxt1907757/
"Lou Fusz Mazda",7MMVAABW9TN192598,2026,Mazda,"CX-50 Hybrid","Preferred AWD",,M26965,2026-09-22,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-awd-suv-7mmvaabw9tn192598/
"Lou Fusz Mazda",7MMVAABWXTN192500,2026,Mazda,"CX-50 Hybrid","Preferred AWD",,M26966,2026-09-08,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-50-hybrid-preferred-awd-awd-suv-7mmvaabwxtn192500/
"Lou Fusz Mazda",JM3KJEHD2T1217324,2026,Mazda,CX-70,"3.3 Turbo Premium Plus AWD",,M26964,2026-09-08,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-70-3-3-turbo-premium-plus-awd-awd-suv-jm3kjehd2t1217324/
"Lou Fusz Mazda",JM3KMDHA2T0232113,2026,Mazda,CX-5,"2.5 S Premium AWD",,M26968,2026-09-08,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-awd-suv-jm3kmdha2t0232113/
"Lou Fusz Mazda",JM3KMDHA1T0233379,2026,Mazda,CX-5,"2.5 S Premium AWD",,M26970,2026-09-09,https://www.mazda.fusz.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-awd-suv-jm3kmdha1t0233379/
