"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz KIA",KNAG64J76T5514651,2026,Kia,K5,"GT-Line FWD","In Transit",K26L100,2026-06-30,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j76t5514651/
"Lou Fusz KIA",KNAG64J79T5515051,2026,Kia,K5,"GT-Line AWD","In Transit",K26L099,2026-06-30,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j79t5515051/
"Lou Fusz KIA",5XYRL4JC0TG460126,2026,Kia,Sorento,S,"At Dealership",K267107,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc0tg460126/
"Lou Fusz KIA",3KPFW4DEXTE376884,2026,Kia,K4,GT-Line,"In Transit",K26C062,2026-07-01,https://www.kia.fusz.com/inventory/new-2026-kia-k4-gt-line-fwd-4-door-sedan-3kpfw4dexte376884/
"Lou Fusz KIA",5XYRL4JC7TG478199,2026,Kia,Sorento,S,"At Dealership",K267106,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc7tg478199/
"Lou Fusz KIA",KNAG64J78T5514621,2026,Kia,K5,"GT-Line FWD","In Transit",K26L101,2026-07-01,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j78t5514621/
"Lou Fusz KIA",KNDPVDDG5V7412377,2027,Kia,"Sportage Hybrid",X-Line,"In Transit",K27Y001,2026-07-02,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-hybrid-x-line-awd-5dr-sport-utility-kndpvddg5v7412377/
"Lou Fusz KIA",KNDPZDDH2V7413676,2027,Kia,"Sportage Plug-in Hybrid","X-Line Prestige","In Transit",K27Y002,2026-07-02,https://www.kia.fusz.com/inventory/new-2027-kia-sportage-plug-in-hybrid-x-line-prestige-awd-5dr-sport-utility-kndpzddh2v7413676/
"Lou Fusz KIA",3KPFU5DEXTE345503,2026,Kia,"K4 Hatchback",GT-Line,"At Dealership",KD26C021,2026-07-03,https://www.kia.fusz.com/inventory/new-2026-kia-k4-hatchback-gt-line-fwd-5-door-sedan-3kpfu5dexte345503/
"Lou Fusz KIA",KNAG64J77T5517171,2026,Kia,K5,"GT-Line AWD","In Transit",K26L102,2026-07-03,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j77t5517171/
"Lou Fusz KIA",KNAG64J79T5516605,2026,Kia,K5,"GT-Line FWD","In Transit",K26L103,2026-07-03,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j79t5516605/
"Lou Fusz KIA",3KPFU4DE6TE379500,2026,Kia,K4,EX,"In Transit",K26C063,2026-07-06,https://www.kia.fusz.com/inventory/new-2026-kia-k4-ex-fwd-4-door-sedan-3kpfu4de6te379500/
"Lou Fusz KIA",3KPFT4DE1TE380833,2026,Kia,K4,LX,"In Transit",K26C064,2026-07-06,https://www.kia.fusz.com/inventory/new-2026-kia-k4-lx-fwd-4-door-sedan-3kpft4de1te380833/
"Lou Fusz KIA",3KPFW4DE6TE381175,2026,Kia,K4,GT-Line,"In Transit",K26C065,2026-07-06,https://www.kia.fusz.com/inventory/new-2026-kia-k4-gt-line-fwd-4-door-sedan-3kpfw4de6te381175/
"Lou Fusz KIA",5XYRL4JC0TG458232,2026,Kia,Sorento,S,"At Dealership",K267108,2026-07-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc0tg458232/
