"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Ford",1FMEE8BH7TLB08090,2026,Ford,Bronco,"Outer Banks","At Dealership",F26540,2026-06-03,https://www.loufuszford.com/inventory/new-2026-ford-bronco-outer-banks-4wd-4d-sport-utility-1fmee8bh7tlb08090/
"Lou Fusz Ford",1FMEE0RR8TLB05554,2026,Ford,Bronco,Raptor,"At Dealership",F26530,2026-06-10,https://www.loufuszford.com/inventory/new-2026-ford-bronco-raptor-4wd-4d-sport-utility-1fmee0rr8tlb05554/
"Lou Fusz Ford",1FMUK8KH2TGB85575,2026,Ford,Explorer,ST-Line,"At Dealership",F26536,2026-06-03,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-line-4wd-4d-sport-utility-1fmuk8kh2tgb85575/
"Lou Fusz Ford",3FMCR9CN6TRE80348,2026,Ford,"Bronco Sport","Outer Banks","At Dealership",F26555,2026-06-22,https://www.loufuszford.com/inventory/new-2026-ford-bronco-sport-outer-banks-4wd-4d-sport-utility-3fmcr9cn6tre80348/
"Lou Fusz Ford",1FMEE9BP8TLB25736,2026,Ford,Bronco,Badlands,"At Dealership",F26549,2026-06-11,https://www.loufuszford.com/inventory/new-2026-ford-bronco-badlands-4wd-4d-sport-utility-1fmee9bp8tlb25736/
"Lou Fusz Ford",1FMEE4DP2TLA90904,2026,Ford,Bronco,"Heritage Edition","At Dealership",F26542,2026-05-20,https://www.loufuszford.com/inventory/new-2026-ford-bronco-heritage-edition-4wd-4d-sport-utility-1fmee4dp2tla90904/
"Lou Fusz Ford",1FMUK8KH4TGB84380,2026,Ford,Explorer,ST-Line,"At Dealership",F26561,2026-06-06,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-line-4wd-4d-sport-utility-1fmuk8kh4tgb84380/
"Lou Fusz Ford",1FTFW3L8XTKE40957,2026,Ford,F-150,XLT,"At Dealership",F26589,2026-06-10,https://www.loufuszford.com/inventory/new-2026-ford-f-150-xlt-4wd-4d-supercrew-1ftfw3l8xtke40957/
"Lou Fusz Ford",1FMDE6BH9TLB15509,2026,Ford,Bronco,Base,"At Dealership",F26565,2026-06-15,https://www.loufuszford.com/inventory/new-2026-ford-bronco-base-4wd-4d-sport-utility-1fmde6bh9tlb15509/
"Lou Fusz Ford",3FMCR9DA3TRE68556,2026,Ford,"Bronco Sport",Badlands,"At Dealership",F26566,2026-06-22,https://www.loufuszford.com/inventory/new-2026-ford-bronco-sport-badlands-4wd-4d-sport-utility-3fmcr9da3tre68556/
"Lou Fusz Ford",3FMCR9DA9TRE71428,2026,Ford,"Bronco Sport",Badlands,"At Dealership",F26571,2026-06-24,https://www.loufuszford.com/inventory/new-2026-ford-bronco-sport-badlands-4wd-4d-sport-utility-3fmcr9da9tre71428/
"Lou Fusz Ford",1FMWK8GC9TGA73152,2026,Ford,Explorer,ST,"At Dealership",F26568,2026-05-28,https://www.loufuszford.com/inventory/new-2026-ford-explorer-st-4wd-4d-sport-utility-1fmwk8gc9tga73152/
"Lou Fusz Ford",1FDUF5HN3TDA21382,2026,Ford,F-550SD,XL,"At Dealership",FF26570,2026-06-23,https://www.loufuszford.com/inventory/new-2026-ford-f-550sd-xl-4wd-2d-standard-cab-1fduf5hn3tda21382/
"Lou Fusz Ford",1FDUF5HT1TDA21623,2026,Ford,F-550SD,XL,"At Dealership",FF26577,2026-06-30,https://www.loufuszford.com/inventory/new-2026-ford-f-550sd-xl-4wd-2d-standard-cab-1fduf5ht1tda21623/
"Lou Fusz Ford",3FMCR9BNXTRE76837,2026,Ford,"Bronco Sport","Big Bend","At Dealership",F26578,2026-06-24,https://www.loufuszford.com/inventory/new-2026-ford-bronco-sport-big-bend-4wd-4d-sport-utility-3fmcr9bnxtre76837/
"Lou Fusz Ford",1FMDE6BH2TLB16405,2026,Ford,Bronco,Base,"At Dealership",F26587,2026-07-24,https://www.loufuszford.com/inventory/new-2026-ford-bronco-base-4wd-4d-sport-utility-1fmde6bh2tlb16405/
"Lou Fusz Ford",1FT8W2BT5TEF04152,2026,Ford,F-250SD,Lariat,"At Dealership",F26595,2026-06-26,https://www.loufuszford.com/inventory/new-2026-ford-f-250sd-lariat-4wd-4d-crew-cab-1ft8w2bt5tef04152/
"Lou Fusz Ford",1FMEE9BP8TLB25087,2026,Ford,Bronco,Badlands,"At Dealership",F26590,2026-06-24,https://www.loufuszford.com/inventory/new-2026-ford-bronco-badlands-4wd-4d-sport-utility-1fmee9bp8tlb25087/
