"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
KIAEvansville,5XYK6CDF9TG421317,2026,Kia,Sportage,X-Line,"At Dealership",E670127,2026-03-04,https://www.evansvillekia.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf9tg421317/
KIAEvansville,KNDNE5K38T6625551,2026,Kia,"Carnival MPV",SX,"At Dealership",E675071,2026-03-23,https://www.evansvillekia.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k38t6625551/
KIAEvansville,5XYRHDJF0TG464964,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",E677097,2026-03-28,https://www.evansvillekia.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf0tg464964/
KIAEvansville,5XYK33DF1TG429470,2026,Kia,Sportage,EX,"At Dealership",E670152,2026-03-28,https://www.evansvillekia.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df1tg429470/
KIAEvansville,KNDNC5KA7T6166596,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",E678080,2026-04-09,https://www.evansvillekia.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka7t6166596/
KIAEvansville,5XYK33DF2TG431695,2026,Kia,Sportage,EX,"At Dealership",E670157,2026-03-30,https://www.evansvillekia.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df2tg431695/
KIAEvansville,5XYK33DF6TG426807,2026,Kia,Sportage,EX,"At Dealership",E670156,2026-03-30,https://www.evansvillekia.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg426807/
KIAEvansville,KNDEUCAA8T7950296,2026,Kia,Seltos,S,"At Dealership",E683065,2026-04-11,https://www.evansvillekia.com/inventory/new-2026-kia-seltos-s-awd-4dr-utility-vehicle-kndeucaa8t7950296/
KIAEvansville,KNDNC5KA6T6167321,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",E678081,2026-04-09,https://www.evansvillekia.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka6t6167321/
KIAEvansville,5XYK33DF7TG419588,2026,Kia,Sportage,EX,"At Dealership",E670164,2026-04-01,https://www.evansvillekia.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df7tg419588/
