"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Subaru St. Louis",JF2BUPAD2TY579376,2026,Subaru,OUTBACK,Premium,"In Transit",S26908,2026-08-11,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupad2ty579376/
"Lou Fusz Subaru St. Louis",JF2BUPAD6TY575167,2026,Subaru,OUTBACK,Premium,"In Transit",S26874,2026-08-03,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupad6ty575167/
"Lou Fusz Subaru St. Louis",JF2BUPAD9TY574627,2026,Subaru,OUTBACK,Premium,"In Transit",S26873,2026-08-03,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupad9ty574627/
"Lou Fusz Subaru St. Louis",JF2BUPADXTY574880,2026,Subaru,OUTBACK,Premium,"In Transit",S26886,2026-08-05,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupadxty574880/
"Lou Fusz Subaru St. Louis",JF2BUPBD0TY578449,2026,Subaru,OUTBACK,Premium,"In Transit",S26916,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd0ty578449/
"Lou Fusz Subaru St. Louis",JF2BUPBD2TY579358,2026,Subaru,OUTBACK,Premium,"In Transit",S26907,2026-08-11,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd2ty579358/
"Lou Fusz Subaru St. Louis",JF2BUPBD4TY578423,2026,Subaru,OUTBACK,Premium,"In Transit",S26914,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd4ty578423/
"Lou Fusz Subaru St. Louis",JF2BUPBD5TY577863,2026,Subaru,OUTBACK,Premium,"In Transit",S26913,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd5ty577863/
"Lou Fusz Subaru St. Louis",JF2BUPBD5TY578432,2026,Subaru,OUTBACK,Premium,"In Transit",S26915,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd5ty578432/
"Lou Fusz Subaru St. Louis",JF2BUPBD6TY576270,2026,Subaru,OUTBACK,Premium,"In Transit",S26912,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd6ty576270/
"Lou Fusz Subaru St. Louis",JF2BUPBD6TY577855,2026,Subaru,OUTBACK,Premium,"At Dealership",S26895,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd6ty577855/
"Lou Fusz Subaru St. Louis",JF2BUPBD9TY575274,2026,Subaru,OUTBACK,Premium,"In Transit",S26911,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbd9ty575274/
"Lou Fusz Subaru St. Louis",JF2BUPBDXTY574988,2026,Subaru,OUTBACK,Premium,"In Transit",S26910,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbdxty574988/
"Lou Fusz Subaru St. Louis",JF2BUPBDXTY575168,2026,Subaru,OUTBACK,Premium,"At Dealership",S26893,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbdxty575168/
"Lou Fusz Subaru St. Louis",JF2BUPBDXTY577907,2026,Subaru,OUTBACK,Premium,"In Transit",S26920,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbdxty577907/
"Lou Fusz Subaru St. Louis",JF2BUPBDXTY578426,2026,Subaru,OUTBACK,Premium,"At Dealership",S26898,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-premium-awd-wagon-jf2bupbdxty578426/
"Lou Fusz Subaru St. Louis",JF2BUPDD7TY578137,2026,Subaru,OUTBACK,Limited,"At Dealership",S26896,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-limited-awd-wagon-jf2bupdd7ty578137/
"Lou Fusz Subaru St. Louis",JF2BUPDD8TY574548,2026,Subaru,OUTBACK,Limited,"At Dealership",S26892,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-limited-awd-wagon-jf2bupdd8ty574548/
"Lou Fusz Subaru St. Louis",JF2BUPED6TY577768,2026,Subaru,OUTBACK,Touring,"At Dealership",S26894,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-touring-awd-wagon-jf2buped6ty577768/
"Lou Fusz Subaru St. Louis",JF2BURMD5TY580089,2026,Subaru,OUTBACK,Wilderness,"At Dealership",S26899,2026-08-13,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-wilderness-awd-wagon-jf2burmd5ty580089/
"Lou Fusz Subaru St. Louis",JF2GUSGD0T8279853,2026,Subaru,CROSSTREK,"Sport Hybrid","In Transit",S26856,2026-07-30,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-sport-hybrid-awd-5-door-jf2gusgd0t8279853/
"Lou Fusz Subaru St. Louis",JF2GUSGD0T8279965,2026,Subaru,CROSSTREK,"Sport Hybrid","In Transit",S26845,2026-07-29,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-sport-hybrid-awd-5-door-jf2gusgd0t8279965/
"Lou Fusz Subaru St. Louis",JF2GUSGD3T8278664,2026,Subaru,CROSSTREK,"Sport Hybrid","In Transit",S26855,2026-07-30,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-sport-hybrid-awd-5-door-jf2gusgd3t8278664/
"Lou Fusz Subaru St. Louis",JF2GUSND1T8279329,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26843,2026-07-29,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd1t8279329/
"Lou Fusz Subaru St. Louis",JF2GUSND1T8282067,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26885,2026-08-05,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd1t8282067/
"Lou Fusz Subaru St. Louis",JF2GUSND4T8279938,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26844,2026-07-29,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd4t8279938/
"Lou Fusz Subaru St. Louis",JF2GUSND6T8278712,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26872,2026-08-03,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd6t8278712/
"Lou Fusz Subaru St. Louis",JF2GUSND8T8280624,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26884,2026-08-05,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd8t8280624/
"Lou Fusz Subaru St. Louis",JF2GUSND9T8279465,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26889,2026-08-06,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd9t8279465/
"Lou Fusz Subaru St. Louis",JF2GUSND9T8279482,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26882,2026-08-05,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd9t8279482/
"Lou Fusz Subaru St. Louis",JF2GUSND9T8279840,2026,Subaru,CROSSTREK,"Limited Hybrid","In Transit",S26883,2026-08-05,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd9t8279840/
"Lou Fusz Subaru St. Louis",4S4SLDH69T3138120,2026,Subaru,FORESTER,"Sport Onyx Edition","At Dealership",S26798,2026-07-17,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-sport-onyx-edition-awd-suv-4s4sldh69t3138120/
"Lou Fusz Subaru St. Louis",JF2BUPDD4TY512063,2026,Subaru,OUTBACK,Limited,"At Dealership",S26803,2026-07-21,https://www.subaru.fusz.com/inventory/new-2026-subaru-outback-limited-awd-wagon-jf2bupdd4ty512063/
"Lou Fusz Subaru St. Louis",JF2GUSND3T8267621,2026,Subaru,CROSSTREK,"Limited Hybrid","At Dealership",S26815,2026-07-22,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-limited-hybrid-awd-5-door-jf2gusnd3t8267621/
"Lou Fusz Subaru St. Louis",4S4WMAFD2T3434658,2026,Subaru,ASCENT,"Limited 8-Passenger","At Dealership",S26906,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-limited-8-passenger-awd-suv-4s4wmafd2t3434658/
"Lou Fusz Subaru St. Louis",4S4WMAHD6T3434109,2026,Subaru,ASCENT,"Limited Bronze Edition 7-Passenger","At Dealership",S26903,2026-08-12,https://www.subaru.fusz.com/inventory/new-2026-subaru-ascent-limited-bronze-edition-7-passenger-awd-suv-4s4wmahd6t3434109/
"Lou Fusz Subaru St. Louis",4S4GUHT68T3806913,2026,Subaru,CROSSTREK,Wilderness,"At Dealership",S26853,2026-07-31,https://www.subaru.fusz.com/inventory/new-2026-subaru-crosstrek-wilderness-awd-5-door-4s4guht68t3806913/
"Lou Fusz Subaru St. Louis",4S4SLDH60T3149183,2026,Subaru,FORESTER,"Sport Onyx Edition","At Dealership",S26879,2026-08-07,https://www.subaru.fusz.com/inventory/new-2026-subaru-forester-sport-onyx-edition-awd-suv-4s4sldh60t3149183/
