"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"KIA of Moline",5XYPLES1XVG013171,2027,Kia,Telluride,"X-Pro SX Prestige","At Dealership",A270016,2026-02-25,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-prestige-awd-5dr-sport-utility-5xyples1xvg013171/
"KIA of Moline",5XYRH4JF5TG452194,2026,Kia,Sorento,EX,"At Dealership",A260328,2026-02-25,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-ex-fwd-4dr-sport-utility-5xyrh4jf5tg452194/
"KIA of Moline",KNDRHDJGXT5481028,2026,Kia,"Sorento Hybrid",EX,"At Dealership",A260342,2026-02-18,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjgxt5481028/
"KIA of Moline",5XYK5CDFXTG415710,2026,Kia,Sportage,"SX Prestige","At Dealership",A260338,2026-03-04,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-sx-prestige-awd-4dr-sport-utility-5xyk5cdfxtg415710/
"KIA of Moline",5XYRH4JF7TG450320,2026,Kia,Sorento,EX,"At Dealership",A260347,2026-03-04,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-ex-fwd-4dr-sport-utility-5xyrh4jf7tg450320/
"KIA of Moline",5XYK5CDF9TG415732,2026,Kia,Sportage,"SX Prestige","At Dealership",A260351,2026-03-04,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-sx-prestige-awd-4dr-sport-utility-5xyk5cdf9tg415732/
"KIA of Moline",KNDRHDJG6T5482385,2026,Kia,"Sorento Hybrid",EX,"At Dealership",A260356,2026-02-21,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg6t5482385/
"KIA of Moline",KNDRKDJG2T5458621,2026,Kia,"Sorento Hybrid","X-Line SX Prestige AWD","At Dealership",A260360,2026-03-02,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-x-line-sx-prestige-awd-awd-4dr-sport-utility-kndrkdjg2t5458621/
"KIA of Moline",5XYRLDJC6TG455089,2026,Kia,Sorento,S,"At Dealership",A260366,2026-03-11,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc6tg455089/
"KIA of Moline",KNDRHDJGXT5482373,2026,Kia,"Sorento Hybrid",EX,"At Dealership",A260384,2026-03-12,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjgxt5482373/
"KIA of Moline",5XYRKDJF6TG457325,2026,Kia,Sorento,"X-Line SX AWD","At Dealership",A260375,2026-03-21,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-sx-awd-awd-4dr-sport-utility-5xyrkdjf6tg457325/
"KIA of Moline",5XYPD5SA0VG002645,2027,Kia,"Telluride Hybrid",SX,"At Dealership",A270033,2026-03-21,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-hybrid-sx-fwd-5dr-sport-utility-5xypd5sa0vg002645/
"KIA of Moline",KNAG24J70T5476703,2026,Kia,K5,"LXS FWD","At Dealership",A260376,2026-03-12,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-lxs-fwd-fwd-4-door-sedan-knag24j70t5476703/
"KIA of Moline",5XYRL4JC1TG446557,2026,Kia,Sorento,S,"At Dealership",A260400,2026-03-25,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc1tg446557/
"KIA of Moline",5XYK33DF2TG410751,2026,Kia,Sportage,EX,"At Dealership",A260394,2026-03-06,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df2tg410751/
"KIA of Moline",KNDPVDDG3T7346912,2026,Kia,"Sportage Hybrid",EX,"At Dealership",A260388,2026-03-06,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-ex-awd-4dr-sport-utility-kndpvddg3t7346912/
"KIA of Moline",KNDRHDJG5T5494835,2026,Kia,"Sorento Hybrid",EX,"At Dealership",A260410,2026-03-24,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg5t5494835/
"KIA of Moline",KNDRHDJG9T5489363,2026,Kia,"Sorento Hybrid",EX,"At Dealership",A260416,2026-03-24,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg9t5489363/
"KIA of Moline",KNDNC5K33T6633501,2026,Kia,"Carnival MPV",EX,"At Dealership",A260429,2026-03-27,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-ex-fwd-minivan-kndnc5k33t6633501/
"KIA of Moline",5XYK33DF6TG425334,2026,Kia,Sportage,EX,"At Dealership",A260424,2026-04-07,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg425334/
"KIA of Moline",5XYK53DF8TG420551,2026,Kia,Sportage,"SX Prestige","At Dealership",A260435,2026-04-07,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-sx-prestige-fwd-4dr-sport-utility-5xyk53df8tg420551/
"KIA of Moline",5XYK33DF1TG423877,2026,Kia,Sportage,EX,"At Dealership",A260443,2026-04-07,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df1tg423877/
"KIA of Moline",5XYK5CDF1TG431617,2026,Kia,Sportage,"SX Prestige","At Dealership",A260447,2026-04-08,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-sx-prestige-awd-4dr-sport-utility-5xyk5cdf1tg431617/
"KIA of Moline",5XYRH4JF9TG463442,2026,Kia,Sorento,EX,"At Dealership",A260444,2026-04-08,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-ex-fwd-4dr-sport-utility-5xyrh4jf9tg463442/
"KIA of Moline",5XYRKDJF1TG463632,2026,Kia,Sorento,"X-Line SX AWD","At Dealership",A260448,2026-04-08,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-sx-awd-awd-4dr-sport-utility-5xyrkdjf1tg463632/
"KIA of Moline",5XYRHDJF4TG463185,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260446,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf4tg463185/
"KIA of Moline",5XYK53DFXTG429350,2026,Kia,Sportage,"SX Prestige","At Dealership",A260449,2026-04-08,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-sx-prestige-fwd-4dr-sport-utility-5xyk53dfxtg429350/
"KIA of Moline",5XYRHDJF0TG464818,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260474,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf0tg464818/
"KIA of Moline",5XYRHDJF2TG463198,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260475,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf2tg463198/
"KIA of Moline",5XYRKDJF2TG462733,2026,Kia,Sorento,"X-Line SX AWD","At Dealership",A260476,2026-04-16,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-sx-awd-awd-4dr-sport-utility-5xyrkdjf2tg462733/
"KIA of Moline",5XYK3CDF0TG432280,2026,Kia,Sportage,EX,"At Dealership",A260470,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf0tg432280/
"KIA of Moline",KNDPXDDG8T7363960,2026,Kia,"Sportage Hybrid","SX Prestige","At Dealership",A260496,2026-04-14,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-sx-prestige-awd-4dr-sport-utility-kndpxddg8t7363960/
"KIA of Moline",KNDEUCAA5T7942737,2026,Kia,Seltos,S,"At Dealership",A260463,2026-04-14,https://www.loufuszkiamoline.com/inventory/new-2026-kia-seltos-s-awd-4dr-utility-vehicle-kndeucaa5t7942737/
"KIA of Moline",5XYRHDJF2TG466702,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260467,2026-05-01,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf2tg466702/
"KIA of Moline",KNDPXDDG1T7376596,2026,Kia,"Sportage Hybrid","SX Prestige","At Dealership",A260466,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-sx-prestige-awd-4dr-sport-utility-kndpxddg1t7376596/
"KIA of Moline",KNDNE5K34T6621738,2026,Kia,"Carnival MPV",SX,"At Dealership",A260497,2026-05-05,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k34t6621738/
"KIA of Moline",3KPFT4DEXTE325040,2026,Kia,K4,LXS,"At Dealership",A260471,2026-04-22,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k4-lxs-fwd-4-door-sedan-3kpft4dexte325040/
"KIA of Moline",KNDNE5K38T6629972,2026,Kia,"Carnival MPV",SX,"At Dealership",A260469,2026-04-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k38t6629972/
"KIA of Moline",KNAG64J72T5435316,2026,Kia,K5,"GT-Line AWD","At Dealership",A260478,2026-04-08,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j72t5435316/
"KIA of Moline",5XYK6CDFXTG435260,2026,Kia,Sportage,X-Line,"At Dealership",A260494,2026-05-01,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdfxtg435260/
"KIA of Moline",KNDNE5KA2T6170016,2026,Kia,"Carnival MPV Hybrid","SX Prestige","At Dealership",A260488,2026-04-23,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-hybrid-sx-prestige-fwd-minivan-kndne5ka2t6170016/
"KIA of Moline",KNDPVDDG5T7379930,2026,Kia,"Sportage Hybrid",EX,"At Dealership",A260491,2026-04-23,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-ex-awd-4dr-sport-utility-kndpvddg5t7379930/
"KIA of Moline",KNDNB5K39T6637300,2026,Kia,"Carnival MPV",LXS,"At Dealership",A260500,2026-04-23,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k39t6637300/
"KIA of Moline",KNDNC5K31T6634730,2026,Kia,"Carnival MPV",EX,"At Dealership",A260502,2026-04-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-ex-fwd-minivan-kndnc5k31t6634730/
"KIA of Moline",KNDNC5K37T6634733,2026,Kia,"Carnival MPV",EX,"At Dealership",A260509,2026-04-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-ex-fwd-minivan-kndnc5k37t6634733/
"KIA of Moline",5XYK6CDF5TG436087,2026,Kia,Sportage,X-Line,"At Dealership",A260508,2026-05-01,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf5tg436087/
"KIA of Moline",5XYPDES15VG027699,2027,Kia,Telluride,"X-PRO SX","At Dealership",A270055,2026-05-07,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-awd-5dr-sport-utility-5xypdes15vg027699/
"KIA of Moline",5XYK3CDF3TG434864,2026,Kia,Sportage,EX,"At Dealership",A260499,2026-05-07,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf3tg434864/
"KIA of Moline",KNDNE5K34T6640533,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",A260523,2026-05-01,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k34t6640533/
"KIA of Moline",5XYRHDJF9TG469595,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260516,2026-04-27,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf9tg469595/
"KIA of Moline",5XYPLES18VG002072,2027,Kia,Telluride,"X-Pro SX Prestige","At Dealership",A270064,2026-04-27,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-prestige-awd-5dr-sport-utility-5xyples18vg002072/
"KIA of Moline",KNDPVDDG0T7348844,2026,Kia,"Sportage Hybrid",EX,"At Dealership",A260544,2026-05-07,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-ex-awd-4dr-sport-utility-kndpvddg0t7348844/
"KIA of Moline",5XYRK4JF2TG469729,2026,Kia,Sorento,SX,"At Dealership",A260522,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-sx-fwd-4dr-sport-utility-5xyrk4jf2tg469729/
"KIA of Moline",5XYRLDJC4TG459917,2026,Kia,Sorento,S,"At Dealership",A260533,2026-05-18,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc4tg459917/
"KIA of Moline",KNDNE5K3XT6640438,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",A260539,2026-05-11,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k3xt6640438/
"KIA of Moline",5XYPCES19VG031015,2027,Kia,Telluride,"X-Line EX","At Dealership",A270066,2026-05-18,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-line-ex-awd-5dr-sport-utility-5xypces19vg031015/
"KIA of Moline",5XYPDES13VG031024,2027,Kia,Telluride,"X-PRO SX","At Dealership",A270070,2026-05-18,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-awd-5dr-sport-utility-5xypdes13vg031024/
"KIA of Moline",3KPFU5DE2TE332051,2026,Kia,"K4 Hatchback",GT-Line,"At Dealership",A260528,2026-04-30,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k4-hatchback-gt-line-fwd-5-door-sedan-3kpfu5de2te332051/
"KIA of Moline",5XYK23DF6TG440144,2026,Kia,Sportage,LX,"At Dealership",A260546,2026-05-18,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-lx-fwd-4dr-sport-utility-5xyk23df6tg440144/
"KIA of Moline",5XYPLESA5VG020691,2027,Kia,"Telluride Hybrid","X-LINE SX PRESTIGE","At Dealership",A270069,2026-05-19,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-hybrid-x-line-sx-prestige-awd-5dr-sport-utility-5xyplesa5vg020691/
"KIA of Moline",5XYRLDJC0TG464600,2026,Kia,Sorento,S,"At Dealership",A260550,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc0tg464600/
"KIA of Moline",5XYRLDJC3TG455020,2026,Kia,Sorento,S,"At Dealership",A260536,2026-05-19,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc3tg455020/
"KIA of Moline",5XYPLESA3VG021189,2027,Kia,"Telluride Hybrid","X-LINE SX PRESTIGE","At Dealership",A270071,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-hybrid-x-line-sx-prestige-awd-5dr-sport-utility-5xyplesa3vg021189/
"KIA of Moline",KNDNB5K36T6641885,2026,Kia,"Carnival MPV",LXS,"At Dealership",A260547,2026-05-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-lxs-fwd-minivan-kndnb5k36t6641885/
"KIA of Moline",5XYPLESA0VG021456,2027,Kia,"Telluride Hybrid","X-LINE SX PRESTIGE","At Dealership",A270072,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-hybrid-x-line-sx-prestige-awd-5dr-sport-utility-5xyplesa0vg021456/
"KIA of Moline",KNDPUDDG4T7385026,2026,Kia,"Sportage Hybrid",S,"At Dealership",A260554,2026-05-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-hybrid-s-awd-4dr-sport-utility-kndpuddg4t7385026/
"KIA of Moline",5XYK6CDF3TG443734,2026,Kia,Sportage,X-Line,"At Dealership",A260555,2026-05-19,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdf3tg443734/
"KIA of Moline",5XYRG4JC4TG462871,2026,Kia,Sorento,LX,"At Dealership",A260552,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc4tg462871/
"KIA of Moline",5XYRHDJF9TG471265,2026,Kia,Sorento,"X-Line EX AWD","At Dealership",A260548,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-ex-awd-awd-4dr-sport-utility-5xyrhdjf9tg471265/
"KIA of Moline",3KPFW4DC6TE334243,2026,Kia,K4,"GT-Line Turbo","At Dealership",A260561,2026-05-05,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k4-gt-line-turbo-fwd-4-door-sedan-3kpfw4dc6te334243/
"KIA of Moline",5XYK6CDFXTG445450,2026,Kia,Sportage,X-Line,"At Dealership",A260592,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-x-line-awd-4dr-sport-utility-5xyk6cdfxtg445450/
"KIA of Moline",5XYRKDJF1TG464358,2026,Kia,Sorento,"X-Line SX AWD","At Dealership",A260572,2026-05-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-x-line-sx-awd-awd-4dr-sport-utility-5xyrkdjf1tg464358/
"KIA of Moline",5XYPCES14VG031908,2027,Kia,Telluride,"X-Line EX","At Dealership",A270083,2026-05-28,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-line-ex-awd-5dr-sport-utility-5xypces14vg031908/
"KIA of Moline",KNAG64J77T5501195,2026,Kia,K5,"GT-Line AWD","At Dealership",A260584,2026-05-22,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j77t5501195/
"KIA of Moline",KNDCR3LE3T5371981,2026,Kia,Niro,EX,"At Dealership",A260595,2026-05-30,https://www.loufuszkiamoline.com/inventory/new-2026-kia-niro-ex-fwd-mpv-kndcr3le3t5371981/
"KIA of Moline",KNDRKDJG4T5480989,2026,Kia,"Sorento Hybrid","X-Line SX Prestige AWD","At Dealership",A260582,2026-05-21,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-hybrid-x-line-sx-prestige-awd-awd-4dr-sport-utility-kndrkdjg4t5480989/
"KIA of Moline",5XYPDES19VG033604,2027,Kia,Telluride,"X-PRO SX","At Dealership",A270081,2026-06-09,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-awd-5dr-sport-utility-5xypdes19vg033604/
"KIA of Moline",5XYK2CDF9TG446794,2026,Kia,Sportage,LX,"At Dealership",A260586,2026-05-26,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-lx-awd-4dr-sport-utility-5xyk2cdf9tg446794/
"KIA of Moline",5XYRL4JC8TG473173,2026,Kia,Sorento,S,"At Dealership",A260594,2026-05-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc8tg473173/
"KIA of Moline",5XYRL4JC8TG473772,2026,Kia,Sorento,S,"At Dealership",A260588,2026-05-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-fwd-4dr-sport-utility-5xyrl4jc8tg473772/
"KIA of Moline",5XYRLDJC3TG472254,2026,Kia,Sorento,S,"At Dealership",A260590,2026-05-28,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc3tg472254/
"KIA of Moline",KNAG64J75T5503303,2026,Kia,K5,"GT-Line FWD","At Dealership",A260573,2026-05-30,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-gt-line-fwd-fwd-4-door-sedan-knag64j75t5503303/
"KIA of Moline",KNDNE5KA0T6184030,2026,Kia,"Carnival MPV Hybrid","SX Prestige","At Dealership",A260604,2026-06-04,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-hybrid-sx-prestige-fwd-minivan-kndne5ka0t6184030/
"KIA of Moline",5XYRG4JC8TG475509,2026,Kia,Sorento,LX,"At Dealership",A260601,2026-06-09,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc8tg475509/
"KIA of Moline",5XYPLES17VG032714,2027,Kia,Telluride,"X-Pro SX Prestige","At Dealership",A270089,2026-05-21,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-x-pro-sx-prestige-awd-5dr-sport-utility-5xyples17vg032714/
"KIA of Moline",5XYPD5SA4VG020758,2027,Kia,"Telluride Hybrid",SX,"At Dealership",A270092,2026-06-15,https://www.loufuszkiamoline.com/inventory/new-2027-kia-telluride-hybrid-sx-fwd-5dr-sport-utility-5xypd5sa4vg020758/
"KIA of Moline",5XYK23DF4TG449540,2026,Kia,Sportage,LX,"At Dealership",A260612,2026-06-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-lx-fwd-4dr-sport-utility-5xyk23df4tg449540/
"KIA of Moline",5XYK3CDF0TG449127,2026,Kia,Sportage,EX,"At Dealership",A260611,2026-06-09,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sportage-ex-awd-4dr-sport-utility-5xyk3cdf0tg449127/
"KIA of Moline",KNDNE5K36T6648147,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",A260614,2026-05-30,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k36t6648147/
"KIA of Moline",5XYRLDJC7TG476999,2026,Kia,Sorento,S,"At Dealership",A260620,2026-06-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc7tg476999/
"KIA of Moline",KNAG24J72T5507739,2026,Kia,K5,"LXS FWD","At Dealership",A260615,2026-05-30,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-lxs-fwd-fwd-4-door-sedan-knag24j72t5507739/
"KIA of Moline",5XYRG4JC4TG476057,2026,Kia,Sorento,LX,"At Dealership",A260619,2026-06-15,https://www.loufuszkiamoline.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc4tg476057/
"KIA of Moline",KNAG64J77T5507031,2026,Kia,K5,"GT-Line AWD","At Dealership",A260618,2026-06-10,https://www.loufuszkiamoline.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j77t5507031/
"KIA of Moline",KNDNE5K3XT6650502,2026,Kia,"Carnival MPV","SX Prestige","At Dealership",A260624,2026-06-10,https://www.loufuszkiamoline.com/inventory/new-2026-kia-carnival-mpv-sx-prestige-fwd-minivan-kndne5k3xt6650502/
"KIA of Moline",KNDELCD33V7012404,2027,Kia,Seltos,S,"At Dealership",A270103,2026-06-15,https://www.loufuszkiamoline.com/inventory/new-2027-kia-seltos-s-awd-5dr-sport-utility-kndelcd33v7012404/
