"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Mazda of Evansville",JM3KMDHA7T0137241,2026,Mazda,CX-5,"2.5 S Premium","At Dealership",WM260319,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-awd-suv-jm3kmdha7t0137241/
"Mazda of Evansville",7MMVAAEW1TN169702,2026,Mazda,"CX-50 Hybrid","Premium Plus","At Dealership",WM260267,2026-04-10,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-hybrid-premium-plus-awd-suv-7mmvaaew1tn169702/
"Mazda of Evansville",7MMVABXL8TN490886,2026,Mazda,CX-50,"2.5 S Meridian Edition","At Dealership",WM260268,2026-04-10,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-meridian-edition-awd-suv-7mmvabxl8tn490886/
"Mazda of Evansville",JM3KMCHA9T0139762,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260298,2026-05-05,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha9t0139762/
"Mazda of Evansville",JM3KMCHAXT0138216,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260304,2026-05-21,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmchaxt0138216/
"Mazda of Evansville",JM1NDAC75T0704787,2026,Mazda,"MX-5 MIATA",Club,"At Dealership",WM260346,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mx-5-miata-club-rwd-convertible-jm1ndac75t0704787/
"Mazda of Evansville",JM1NDAD77T0705230,2026,Mazda,"MX-5 MIATA","Grand Touring","At Dealership",WM260332,2026-06-02,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-mx-5-miata-grand-touring-rwd-convertible-jm1ndad77t0705230/
"Mazda of Evansville",JM3KMEHA0T0140729,2026,Mazda,CX-5,"2.5 S Premium Plus","At Dealership",WM260353,2026-06-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmeha0t0140729/
"Mazda of Evansville",7MMVABCY4TN494497,2026,Mazda,CX-50,"2.5 Turbo","At Dealership",WM260273,2026-04-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-turbo-awd-suv-7mmvabcy4tn494497/
"Mazda of Evansville",7MMVABXL7TN494301,2026,Mazda,CX-50,"2.5 S Meridian Edition","At Dealership",WM260272,2026-04-16,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-50-2-5-s-meridian-edition-awd-suv-7mmvabxl7tn494301/
"Mazda of Evansville",JM3KMCHA8T0150428,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260321,2026-05-26,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha8t0150428/
"Mazda of Evansville",JM3KMEHA9T0150806,2026,Mazda,CX-5,"2.5 S Premium Plus","At Dealership",WM260333,2026-06-02,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-premium-plus-awd-suv-jm3kmeha9t0150806/
"Mazda of Evansville",JM3KMCHA4T0150233,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260322,2026-05-21,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha4t0150233/
"Mazda of Evansville",JM3KMCHA5T0150953,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260347,2026-06-11,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha5t0150953/
"Mazda of Evansville",JM3KMCHA7T0150906,2026,Mazda,CX-5,"2.5 S Preferred","At Dealership",WM260324,2026-05-28,https://www.loufuszmazdaevansville.com/inventory/new-2026-mazda-cx-5-2-5-s-preferred-awd-suv-jm3kmcha7t0150906/
