"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz Chevrolet",3GNARHEG2VL113917,2027,Chevrolet,Equinox,"FWD LT","In Transit",C261152,2026-06-10,https://www.loufuszchevrolet.com/inventory/new-2027-chevrolet-equinox-fwd-lt-front-wheel-drive-suv-3gnarheg2vl113917/
"Lou Fusz Chevrolet",1GCUKGEL7TZ407286,2026,Chevrolet,"Silverado 1500",LTZ,"At Dealership",C261118,2026-06-09,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-ltz-four-wheel-drive-crew-cab-1gcukgel7tz407286/
"Lou Fusz Chevrolet",1GCUKEEL7TZ413500,2026,Chevrolet,"Silverado 1500",RST,"At Dealership",C261141,2026-06-13,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-rst-four-wheel-drive-crew-cab-1gcukeel7tz413500/
"Lou Fusz Chevrolet",2GC4KNEY0T1176742,2026,Chevrolet,"Silverado 2500 HD",LT,"At Dealership",C261157,2026-03-07,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-2500-hd-lt-four-wheel-drive-crew-cab-2gc4kney0t1176742/
"Lou Fusz Chevrolet",KL77LKEP0TC185030,2026,Chevrolet,Trax,ACTIV,"In Transit",,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-activ-front-wheel-drive-suv-kl77lkep0tc185030/
"Lou Fusz Chevrolet",2GCUKDED8T1211650,2026,Chevrolet,"Silverado 1500",LT,"In Transit",,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-lt-four-wheel-drive-crew-cab-2gcukded8t1211650/
"Lou Fusz Chevrolet",3GNAXHEGXTL526882,2026,Chevrolet,Equinox,LT,"In Transit",C261160,2026-05-20,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-equinox-lt-front-wheel-drive-suv-3gnaxhegxtl526882/
"Lou Fusz Chevrolet",KL79MSSL5TB254209,2026,Chevrolet,Trailblazer,ACTIV,"In Transit",,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-activ-all-wheel-drive-suv-kl79mssl5tb254209/
"Lou Fusz Chevrolet",KL79MUSLXTB256033,2026,Chevrolet,Trailblazer,RS,"In Transit",,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-rs-all-wheel-drive-suv-kl79muslxtb256033/
"Lou Fusz Chevrolet",1GCUKDEDXTZ415728,2026,Chevrolet,"Silverado 1500",LT,"At Dealership",C261149,2026-06-16,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-lt-four-wheel-drive-crew-cab-1gcukdedxtz415728/
"Lou Fusz Chevrolet",1GNEVGKS1TJ387209,2026,Chevrolet,Traverse,LT,"In Transit",C261159,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-traverse-lt-all-wheel-drive-suv-1gnevgks1tj387209/
"Lou Fusz Chevrolet",1GB4KSEY3TF292965,2026,Chevrolet,"Silverado 3500 HD",WT,"At Dealership",C261038,2026-05-07,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-3500-hd-wt-four-wheel-drive-crew-cab-1gb4ksey3tf292965/
"Lou Fusz Chevrolet",1GCWGAFP0T1187755,2026,Chevrolet,"Express Cargo",WT,"At Dealership",CF261147,2026-02-17,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-express-cargo-wt-rear-wheel-drive-2500-regular-wheelbase-1gcwgafp0t1187755/
"Lou Fusz Chevrolet",1GCWGAFP5T1187587,2026,Chevrolet,"Express Cargo",WT,"At Dealership",CF261144,2026-02-17,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-express-cargo-wt-rear-wheel-drive-2500-regular-wheelbase-1gcwgafp5t1187587/
"Lou Fusz Chevrolet",1GC4KME78TF330916,2026,Chevrolet,"Silverado 2500 HD",Custom,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-2500-hd-custom-four-wheel-drive-crew-cab-1gc4kme78tf330916/
"Lou Fusz Chevrolet",KL77LHEP9TC213216,2026,Chevrolet,Trax,LT,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-lt-front-wheel-drive-suv-kl77lhep9tc213216/
"Lou Fusz Chevrolet",KL77LHEP9TC213295,2026,Chevrolet,Trax,LT,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-lt-front-wheel-drive-suv-kl77lhep9tc213295/
"Lou Fusz Chevrolet",KL77LJEP3TC213249,2026,Chevrolet,Trax,2RS,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-2rs-front-wheel-drive-suv-kl77ljep3tc213249/
"Lou Fusz Chevrolet",KL77LJEP5TC213527,2026,Chevrolet,Trax,2RS,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-2rs-front-wheel-drive-suv-kl77ljep5tc213527/
"Lou Fusz Chevrolet",3GCUKFEL4TG421480,2026,Chevrolet,"Silverado 1500","LT Trail Boss","At Dealership",C261178,2026-06-17,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-lt-trail-boss-four-wheel-drive-crew-cab-3gcukfel4tg421480/
"Lou Fusz Chevrolet",1GCUKDED1TZ417593,2026,Chevrolet,"Silverado 1500",LT,"At Dealership",C261172,2026-06-18,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-silverado-1500-lt-four-wheel-drive-crew-cab-1gcukded1tz417593/
"Lou Fusz Chevrolet",KL77LJEP7TC213514,2026,Chevrolet,Trax,2RS,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trax-2rs-front-wheel-drive-suv-kl77ljep7tc213514/
"Lou Fusz Chevrolet",KL79MMSL1TB259788,2026,Chevrolet,Trailblazer,LS,"In Transit",,2026-06-23,https://www.loufuszchevrolet.com/inventory/new-2026-chevrolet-trailblazer-ls-front-wheel-drive-suv-kl79mmsl1tb259788/
