"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz CDJR Vincennes",3C4NJDBNXTT243471,2026,Jeep,Compass,"Latitude Altitude","At Dealership",Y263412,2026-03-09,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-compass-latitude-altitude-4x4-sport-utility-3c4njdbnxtt243471/
"Lou Fusz CDJR Vincennes",3C6SRFGPXT4171433,2026,RAM,1500,Express,"At Dealership",DR26190,2026-05-15,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-express-4x4-crew-cab-3c6srfgpxt4171433/
"Lou Fusz CDJR Vincennes",1C4PJXDG1TW274661,2026,Jeep,Wrangler,"Sport S","At Dealership",Y263418,2026-03-17,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-wrangler-sport-s-4x4-4-door-1c4pjxdg1tw274661/
"Lou Fusz CDJR Vincennes",2C3CDANP6TR269969,2026,Dodge,Charger,"R/T Plus","At Dealership",Y263420,2026-03-24,https://www.loufuszcjdrvincennes.com/inventory/new-2026-dodge-charger-rt-plus-awd-sedan-2c3cdanp6tr269969/
"Lou Fusz CDJR Vincennes",1C6SRFHT4TN305046,2026,RAM,1500,Longhorn,"At Dealership",Y263401,2026-03-13,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-longhorn-4x4-crew-cab-1c6srfht4tn305046/
"Lou Fusz CDJR Vincennes",1C4SJSBP2TS177542,2026,Jeep,"Grand Wagoneer","Limited Reserve","At Dealership",Y263419,2026-03-24,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-wagoneer-limited-reserve-4x4-sport-utility-1c4sjsbp2ts177542/
"Lou Fusz CDJR Vincennes",3C6SRFFP6T4177702,2026,RAM,1500,"Big Horn","At Dealership",Y263425,2026-04-10,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-big-horn-4x4-crew-cab-3c6srffp6t4177702/
"Lou Fusz CDJR Vincennes",1C4SJVAP3TS183305,2026,Jeep,"Grand Wagoneer","85th Anniversary","At Dealership",Y263435,2026-05-01,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-wagoneer-85th-anniversary-4x4-sport-utility-1c4sjvap3ts183305/
"Lou Fusz CDJR Vincennes",1C4RJHBR8TC244688,2026,Jeep,"Grand Cherokee","Limited Reserve","At Dealership",Y263431,2026-05-01,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-limited-reserve-4x4-sport-utility-1c4rjhbr8tc244688/
"Lou Fusz CDJR Vincennes",1C4RJKER6T8579699,2026,Jeep,"Grand Cherokee L",Summit,"At Dealership",Y263437,2026-04-23,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-l-summit-4x4-sport-utility-1c4rjker6t8579699/
"Lou Fusz CDJR Vincennes",3C4PJMB2XTT154627,2026,Jeep,Cherokee,Limited,"At Dealership",Y263427,2026-04-13,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-cherokee-limited-4x4-sport-utility-3c4pjmb2xtt154627/
"Lou Fusz CDJR Vincennes",3C4PJMB26TT248908,2026,Jeep,Cherokee,Laredo,"At Dealership",Y263439,2026-05-19,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-cherokee-laredo-4x4-sport-utility-3c4pjmb26tt248908/
"Lou Fusz CDJR Vincennes",3C4PJMB25TT251296,2026,Jeep,Cherokee,Limited,"At Dealership",Y263444,2026-05-04,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-cherokee-limited-4x4-sport-utility-3c4pjmb25tt251296/
"Lou Fusz CDJR Vincennes",1C4RJKARXT8584541,2026,Jeep,"Grand Cherokee L","Laredo Altitude","At Dealership",Y263443,2026-05-04,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-l-laredo-altitude-4x4-sport-utility-1c4rjkarxt8584541/
"Lou Fusz CDJR Vincennes",2C4RC3GG7VR550764,2027,Chrysler,Pacifica,Limited,"At Dealership",Y263441,2026-05-04,https://www.loufuszcjdrvincennes.com/inventory/new-2027-chrysler-pacifica-limited-awd-passenger-van-2c4rc3gg7vr550764/
"Lou Fusz CDJR Vincennes",2C4RC3GG9VR550815,2027,Chrysler,Pacifica,Limited,"At Dealership",Y263442,2026-05-04,https://www.loufuszcjdrvincennes.com/inventory/new-2027-chrysler-pacifica-limited-awd-passenger-van-2c4rc3gg9vr550815/
"Lou Fusz CDJR Vincennes",1C4RJHBR1TC270355,2026,Jeep,"Grand Cherokee","85th Anniversary Edition","At Dealership",Y263447,2026-05-12,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-85th-anniversary-edition-4x4-sport-utility-1c4rjhbr1tc270355/
"Lou Fusz CDJR Vincennes",3C4PJMB26TT245748,2026,Jeep,Cherokee,Laredo,"At Dealership",Y263450,2026-06-15,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-cherokee-laredo-4x4-sport-utility-3c4pjmb26tt245748/
"Lou Fusz CDJR Vincennes",3C6SRFGP8T4169308,2026,RAM,1500,Express,"At Dealership",Y263449,2026-06-15,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-express-4x4-crew-cab-3c6srfgp8t4169308/
"Lou Fusz CDJR Vincennes",1C4RJKER9T8579700,2026,Jeep,"Grand Cherokee L",Summit,"At Dealership",Y263460,2026-06-05,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-l-summit-4x4-sport-utility-1c4rjker9t8579700/
"Lou Fusz CDJR Vincennes",3C4NJDDN9TT260193,2026,Jeep,Compass,Trailhawk,"At Dealership",Y263456,2026-06-01,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-compass-trailhawk-4x4-sport-utility-3c4njddn9tt260193/
"Lou Fusz CDJR Vincennes",1C6RJTBG7TL191345,2026,Jeep,Gladiator,"Shadow Ops","At Dealership",Y263464,2026-06-18,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-gladiator-shadow-ops-4x4-crew-cab-1c6rjtbg7tl191345/
"Lou Fusz CDJR Vincennes",1C4RJHAR5TC258436,2026,Jeep,"Grand Cherokee","Laredo Altitude","At Dealership",Y263436,2026-05-01,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-grand-cherokee-laredo-altitude-4x4-sport-utility-1c4rjhar5tc258436/
"Lou Fusz CDJR Vincennes",1C6SRFMPXTN322961,2026,RAM,1500,"Big Horn","At Dealership",Y263434,2026-05-01,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-big-horn-4x4-crew-cab-1c6srfmpxtn322961/
"Lou Fusz CDJR Vincennes",1C6RJTEG5TL157898,2026,Jeep,Gladiator,Mojave,"At Dealership",Y263455,2026-05-28,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-gladiator-mojave-4x4-crew-cab-1c6rjteg5tl157898/
"Lou Fusz CDJR Vincennes",1C4SDJCT5TC251270,2026,Dodge,Durango,"GT Plus HEMI V8","At Dealership",Y263458,2026-06-02,https://www.loufuszcjdrvincennes.com/inventory/new-2026-dodge-durango-gt-plus-hemi-v8-awd-sport-utility-1c4sdjct5tc251270/
"Lou Fusz CDJR Vincennes",1C4PJXDN6TW276775,2026,Jeep,Wrangler,"Sport S","At Dealership",Y263461,2026-06-08,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-wrangler-sport-s-4x4-4-door-1c4pjxdn6tw276775/
"Lou Fusz CDJR Vincennes",1C6SRFFT9TN317275,2026,RAM,1500,"Big Horn","At Dealership",Y263459,2026-06-05,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-big-horn-4x4-crew-cab-1c6srfft9tn317275/
"Lou Fusz CDJR Vincennes",1C4SDJCT0TC297217,2026,Dodge,Durango,"GT Plus HEMI V8","At Dealership",Y263467,2026-06-23,https://www.loufuszcjdrvincennes.com/inventory/new-2026-dodge-durango-gt-plus-hemi-v8-awd-sport-utility-1c4sdjct0tc297217/
"Lou Fusz CDJR Vincennes",1C6PJTAG2TL191259,2026,Jeep,Gladiator,"Sport S","At Dealership",Y263465,2026-06-19,https://www.loufuszcjdrvincennes.com/inventory/new-2026-jeep-gladiator-sport-s-4x4-crew-cab-1c6pjtag2tl191259/
"Lou Fusz CDJR Vincennes",1C4SDJCT9TC297216,2026,Dodge,Durango,"GT Premium HEMI V8","At Dealership",Y263466,2026-06-23,https://www.loufuszcjdrvincennes.com/inventory/new-2026-dodge-durango-gt-premium-hemi-v8-awd-sport-utility-1c4sdjct9tc297216/
"Lou Fusz CDJR Vincennes",1C6SRFFT4TN321508,2026,RAM,1500,"Big Horn","At Dealership",Y263468,2026-06-23,https://www.loufuszcjdrvincennes.com/inventory/new-2026-ram-1500-big-horn-4x4-crew-cab-1c6srfft4tn321508/
